post_id,author,title,body,image,image description
9wugem,CommonHistorian9,question; make; incel,assume; rule; le; true; superstar; effect; real; outsize; amount; dating; opportunity; within; accrue; mean; half; woman; sleeping; obese; overweight; woman; least; normal; weight; represent; woman; incel; casual; relationship; normal; weight; beckies; stacies; thing; woman; tile; attractiveness,-1,
9wtm9i,JashXS,racial; preference,seeing; data; racial; preference; attractiveness; sure; seen; wondering; difference; mainly; caused; social; cultural; stigma; portrayal; specific; race; specific; physical; trait; difference; race; understand; different; race; prevalence; different; facial; structure; race; example; might; statistically; lower; rate; good; looking; lower; third; example; individual; identical; facial; structure; differed; skin; tone; would; still; gradient; attractiveness; across; skin; tone,-1,
9wrl3w,Memetric,upper; middle; lower; third,portion; face; significant; determinant; physical; attractiveness; male; upper; third; good; hairline; thick; brow; positive; canthal; tilt; middle; third; hollowed; cheek; wide; zygoma; narrow; nose; lower; third; sharp; jawline; protruding; chin; straight; teeth; looking; around; seem; find; good; answer; mind,-1,
9wjgek,horizonbdr,buffalo; study; sensitivity; rejection; based; appearance; mental; physical; health,buffalo; news; release; html; buffalo; news; release; html; appearance; based; rejection; sensitivity; implication; mental; physical; health; affect; motivation; lora; park; journal; sagepub; first; published; april; research; article; article; information; journal; sagepub; abstract; appearance; based; rejection; sensitivity; appearance; personality; processing; system; characterized; anxious; concern; expectation; rejected; based; physical; attractiveness; people; differ; sensitivity; rejection; based; appearance; consequence; mental; physical; health; self; esteem; affect; feeling; belonging; study; describes; development; validation; appearance; scale; relation; personality; variable; health; related; outcome; study; provides; experimental; evidence; high; appearance; people; feel; alone; rejected; asked; think; negative; aspect; appearance; finally; study; test; way; reduce; negative; effect; receiving; appearance; threat; among; high; appearance; participant; specifically; high; appearance; participant; engaged; self; affirmation; thought; personal; strength; received; secure; attachment; prime; thought; close; caring; relationship; buffered; negative; effect; appearance; threat; subsequent; state; self; esteem; mood; keywords; appearance; journal; sagepub; keyword; appearance; attractiveness; journal; sagepub; keyword; attractiveness; rejection; journal; sagepub; keyword; rejection; self; esteem; motivation; journal; sagepub; keyword; self; esteem; motivation,-1,
9wjdag,horizonbdr,toronto; study; rejected; attractive; make; woman; cruel,dailymail; sciencetech; article; hell; hath; fury; like; woman; scorned; rejected; attractive; make; woman; cruel; html; dailymail; sciencetech; article; hell; hath; fury; like; woman; scorned; rejected; attractive; make; woman; cruel; html; resisting; connection; following; social; exclusion; rejection; attractive; suitor; provokes; derogation; unattractive; suitor; geoff; macdonald; journal; sagepub; patricia; baratta; journal; sagepub; rebecca; tzalazidis; journal; sagepub; first; published; research; article; article; information; journal; sagepub; abstract; social; psychologist; theorize; individual; seek; connection; following; rejection; however; accepting; connection; status; imply; similarly; status; call; question; prospect; future; acceptance; thus; hypothesized; rejection; would; lead; individual; distance; status; status; accepting; study; single; heterosexual; female; participant; received; simultaneous; acceptance; rejection; feedback; physically; attractive; le; attractive; predicted; rejected; individual; derogated; rejecters; indicated; decreased; desire; affiliation; negative; evaluation; moreover; participant; rejected; attractive; derogated; unattractive; unattractive; offered; acceptance; data; shed; light; specific; circumstance; rejection; lead; antisocial; behavior,-1,
9xum02,Blackpillbaby,noticed,asian; suffer; black; hispanic; white; suffer; le; dating,-1,
9xkmt1,CommonHistorian9,matter; biological; determinism; aspect; blackpill; likely; false; worse; think; maybe; better,blackpillers; seem; convinced; suite; trait; chad; posse; objectively; attractive; trait; trait; carried; history; always; represented; male; example; heightcel; lack; height; called; trait; trait; universal; feature; humanity; attractive; likely; product; cultural; conditioning; ncbi; pubmed; ncbi; pubmed; height; great; trait; show; incels; misinterpret; heritability; stats; mean; trait; highly; heritable; trait; confer; great; genetic; fitness; exactly; opposite; true; trait; significantly; selected; human; race; universally; especially; would; expect; heritability; high; anth; ucsb; project; human; epfaq; heritability; html; anth; ucsb; project; human; epfaq; heritability; html; facial; attractiveness; significant; heritability; scholar; colorado; honr; thesis; scholar; colorado; honr; thesis; mean; whatever; feature; currently; find; facially; attractive; likely; subject; strong; sexually; selective; pressure; selection; remove; genetic; variance; population; anyone; get; smart; idea; mutation; adding; variance; selection; operates; mutation; rate; polygenic; pleiotropic; trait; facial; structure; height; likely; extremely; fact; people; preference; attractive; change; exposure; future; story; myth; universal; beauty; future; story; myth; universal; beauty; speculation; counter; point; common; assumption; follow; fact; average; symmetrical; face; attractive; simply; product; whatever; face; generally; familiar; average; face; individual; viewed; average; face; definition; symmetrical; would; explain; baby; respond; said; face; shape; preference; culture; control; resource; begets; control; mass; programming; whoever; control; money; control; society; control; preference; money; rule; white; first; arrived; continent; considered; native; american; beautiful; native; american; thought; ugly; comparison; missionary; indian; thought; european; physically; weak; sexually; untrustworthy; atrociously; ugly; possessed; little; intelligence; comparison; european; much; debunk; comparison; physical; beauty; department; book; google; book; xhaqciq; pgcc; native; american; physically; weak; jagiwdiqlr; ceaq; aewaq; onepage; false; verrazzano; sailor; witnessed; densely; populated; east; coast; called; native; boarded; ship; beautiful; stature; build; possibly; describe; presumably; adding; know; dude; crush; isolated; incident; british; fisherman; william; wood; described; indian; england; amiable; behold; though; dressed; adam; finery; english; dandy; newest; fashion; bullshit; better; looking; fucking; trying; hate; link; cracked; true; account; cracked; article; ridiculous; lie; believe; founding; america; html; cracked; article; ridiculous; lie; believe; founding; america; html; know; online; dating; white; responded; changed; control; resource; control; society; look; matter; status; kind; matter; status; allows; take; minor; control; cultural; programming; matter; money; money; change; everything; favor; pasty; ugly; stupid; smelly; brute; became; beautiful; smart; clean; fair; skinned; people; money; nothing; else; money; woman; previous; research; germany; america; looked; attribute; body; symmetry; attractiveness; finding; linked; orgasm; frequency; money; however; seems; important; said; telegraph; technology; woman; pleasure; wealthy; html; telegraph; technology; woman; pleasure; wealthy; html; real; pill; pill; forefather; knew; greenpill; idea; behind; personality; matter; conditioning; blackpill; understands; halo; effect; seem; understand; go; way; good; looking; people; seen; good; good; people; seen; good; looking; start; course; researcher; asked; student; rate; bunch; measure; including; knew; much; liked; attractive; student; filled; questionnaire; last; class; result; showed; attractiveness; rating; changed; considerably; course; week; fact; female; student; rating; male; student; final; attractiveness; rating; related; much; ended; liking; person; attractive; found; person; first; place; businessinsider; laziness; make; attractive; people; look; uglier; businessinsider; laziness; make; attractive; people; look; uglier; status; contributing; value; group; lazy; people; think; offering; group; anything; consistent; time; conditioning; work; people; stupid; found; attractiveness; note; interpreted; participant; refer; physical; attractiveness; rated; higher; high; orgasm; partner; found; significant; difference; correcting; multiple; comparison; high; orgasm; partner; term; putative; good; gene; trait; intelligence; athleticism; fitness; sexually; dimorphic; trait; height; dominance; muscularity; voice; depth; pattern; found; result; suggests; conversely; woman; orgasm; depended; trait; potentially; representing; investment; attentiveness; faithfulness; emotional; warmth; classic; marker; good; gene; masculinity; ncbi; article; ncbi; article; reason; money; rule; money; trump; card; offering; value; every; single; possible; group; within; society; look; matter; wealthy; people; turned; lever; society; people; often; high; value; group; look; certain; course; movie; combo; wealthy; white; straight; guy; guy; nothing; intrinsic; become; wealthy; hope; real; inspires; real; love; lust; chief; activating; factor; hypergamy,-1,
9xiw7l,horizonbdr,social; isolation; gender,source; social; isolation; gender; vandervoort; curr; psychol; previous; research; found; generally; emotional; need; spouse; partner; woman; often; emotional; need; female; friend; consistent; literature; given; respondent; single; study; support; contention; generally; socially; isolated; woman; create; adequate; emotional; intimacy; partnership; significant; found; high; number; social; contact; ward; loneliness; relationship; involve; emotional; intimacy; disclosure; freed; loneliness; wheeler; finding; accord; freud; theory; subsequent; empirical; evidence; supporting; theory; satisfactory; mental; health; requires; processing; permanent; repression; significant; emotional; event; life; reminiscent; maslow; portrait; self; actualized; person; form; deep; interpersonal; relationship; small; close; circle; friend; consistent; roger; therapeutic; stance; deeply; understood; accepted; given; point; life; course; valued; person; move; better; place; state; finding; provides; explanation; finding; many; large; epidemiological; study; social; support; mortality; risk; ratio; result; assume; nonlinear; threshold; form; blazer; house; orth; gomer; johnson; schoenbach; mortality; higher; among; socially; isolated; declined; slightly; moderate; high; number; social; tie,-1,
9z54sd,PCcultureIsBS,wikipedia,hello; guy; seeing; science; think; guy; really; consider; adding; incel; section; wikipedia; maybe; creating; black; pill; section; would; better; know,-1,
9yy5kf,redpill_truths,lower; attractiveness; higher; weight; white; woman; linked; greater; interest; black; male,,59,lower; attractiven; higher; weight; white; woman; assaciated; greater; interest; black; male; higher; attractiveness; healthy; weight; associated; almost; exclusive; interest; white; male; white; woman; describe; athletic; average; nearly; likely; exclude; black; date; woman; describe; thick; voluptous; extra; pound; large; source
9yt4cs,TrannyPornO,attractive; woman; want; good; gene; economic; investment; parenting; proclivity; emotional; commitment,,-1,
9yt3ge,TrannyPornO,difference; human; mate; preference; evolutionary; hypothesis; tested; culture,,-1,
9yt0cf,TrannyPornO,derogation; competitor,,-1,
9ylt9l,TrannyPornO,intolerance; sexy; peer; intrasexual; competition; among; woman,,-1,
9ylmcs,TrannyPornO,high; powered; replication; study; find; effect; starting; stopping; hormonal; contraceptive; relationship; quality,,-1,
9yj1ed,TrannyPornO,using; diary; entry; show; ovulatory; change; sexual; desire; behavior,,-1,
a00c1b,TrannyPornO,social; acceptability; sexist; derogatory; sexist; objectifying; slur; across; context,,-1,
9zrrc4,TrannyPornO,role; altruism; heroism; physical; attractiveness; female; mate; choice,,-1,
9zkgh5,UnexpectedJinjo,blackpill; woman; sexual; strategy; evolution; long; term; bond; extrapair,,-1,
9zhhzp,SophisticatedBean,female; tinder; like; profile; higher; education; relative; often; profile; lower; education; le; often; male; care; relative; higher; education; liked; le; educated; woman; le; often; neyt,,-1,
a0cdz0,PCcultureIsBS,black; pill; science; blind; woman,,-1,
a1wzb6,TrannyPornO,gender; difference; mate; selection; criterion; sociobiological; socioeconomic; explanation,,-1,
a1wylg,TrannyPornO,rational; choice; evolutionary; psychology; explanation; mate; selectivity,,-1,
a1wnxq,Crossbows,guy; making; blackpill; video; alpha; fuck; beta; buck; looking; study; prove; point; could; anyone; point; thanks,youtube; channel; ucdkuh; pbilzqd; rpis; channel; anyone; interested,-1,
a1ujm2,rute_51,attractiveness; race; race; mixed; race; face,,-1,
a1u7fk,CommonHistorian9,biology; social; structure; blame; female; choosiness,culture; strike; tend; le; selective; woman; evaluating; pursuing; potential; romantic; partner; present; experiment; employed; speed; dating; procedure; test; novel; explanation; difference; mere; physically; approaching; potential; romantic; partner; approached; behavior; characteristic; woman; increase; attraction; partner; hypothesis; supported; sample; speed; daters; attended; heterosexual; event; either; eight; event; woman; seven; event; rotated; partner; next; member; remained; seated; rotators; significantly; le; selective; sitter; meant; tendency; le; selective; woman; event; rotated; disappeared; event; woman; rotated; effect; mediated; increased; self; confidence; among; rotators; relative; sitter; ncbi; pubmed; ncbi; pubmed,-1,
a1svnq,rute_51,evidence; facial; feature; skin; tone; interactive; effect; perception; attractiveness; mixed; race; face; perceived; attractive; single; race; face,,-1,
a1mumd,rute_51,mixed; race; people; perceived; attractive; mixed; race; face,,-1,
a19knm,abolish_the_divine,personal; anecdote,weird; situation; really; considered; ugly; heavily; bullied; early; glass; shit; soviet; country; glass; like; disability; written; face; later; malnourished; poverty; caused; basically; lazy; sluggish; time; point; found; room; alone; extended; period; time; wondering; girl; online; always; told; good; looking; confused; since; gave; shit; somehow; manage; attract; woman; different; country; come; second; married; despite; poor; shit; would; call; evidence; look; everything; kind; sociopath; though; manipulate; people; time; friend; similar; much; better; looking; luck; woman; act; like; typical; niceguy; study; dominance; absence; positive; trait; always; seemed; work; repressed; anger; childhood; year; basically; make; feel; like; right; want; know; real; right; seems; work; favor; form; positive; feedback; loop; always; wondered; incels; beta; angry; situation; become; assertive; personality; difference; lowest; imaginable; emotionally; always; felt; like; deserved; existential; despair; knowing; none; really; matter; give; ball; guess; want; tldr; crazy; person; rant; read; whole; thing; ignore,-1,
a10xp5,chadbhava,world; first; gene; edited; baby; created; claim; china,,-1,
